,JOB_ID,ROUTE_ID,CNSLDTN_ID,FILL_DC_CD,DC_CD,ASN_TYPE_CD,ASN_TYPE_DESC,DELIVERY_TYPE,CARRIER_SCAC_NAME,CARRIER_SCAC_CD,DLVRY_ACTL_DATETIME,DELIVERY_SEQ,TOTAL_RATE,TOPSIDE_COST,LASTMILE_TOTAL_COST,LASTMILE_BASE_COST,LASTMILE_FUEL_COST,LASTMILE_MISC_COST,STOP_COUNT_VAL_ROUTE_LVL,TOTE_COUNT_VAL_ROUTE_LVL,STOP_COUNT_VAL,TOTE_COUNT_VAL,ROUTE_COUNT_VAL,DISTANCE_VAL,helper column,delivery date,year,month,stop helper,dist stop flag,_rc_total,_fm_cnt,cost per stop,cost_per_stop_excl_ts,ts week start,ts week end,ts week,ts key,_ts_stop_eligible,ts daily cons key,ts daily distinct stop flag,_ts_total,_ts_cnt,ts_rate_per_stop,ts cps stop flag,ts_cost_per_stop,delivery stop flag,route_stop_count,fill_dc_stop_count
452,8162-G05-001-441221-260514,8162_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,1,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260514|1,0,338.24,10.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_441221,0,39180.62,561,69.84067736185384,0,0.0,0,10,2625
453,Z-3587643,8162_G06,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-12 23:59:59,0,382.08,0.0,382.08,345.0,25.0,12.08,,,,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260512|RETURN,1,382.08,7.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,False,,0,39180.62,561,69.84067736185384,0,0.0,0,7,2625
454,8162-H03-050-442084-260513,8162_H03,C_442084,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,50,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260513|50,1,301.53,6.0,120.09567736185383,50.254999999999995,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_442084,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
455,8162-G05-007-208840-260512,8162_G05,C_208840,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,7,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260512|7,1,336.66,10.0,103.50667736185383,33.666000000000004,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_208840,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,10,2625
456,8162-H04-035-134185-260514,8162_H04,C_134185,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260514|35,1,272.6,8.0,103.91567736185384,34.075,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_134185,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
457,8162-G01-040-099634-260512,8162_G01,C_099634,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260512|40,1,254.71,7.0,106.2278202189967,36.387142857142855,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_099634,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
458,8162-H06-005-893003-260514,8162_H06,C_905176,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260514|5,1,278.5,6.0,116.25734402852049,46.416666666666664,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_905176,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
459,8162-H05-035-259008-260511,8162_H05,C_259008,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260511|35,1,297.33,8.0,107.00692736185383,37.16625,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_259008,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
460,8163-G07-042-905014-260507,8163_G07,C_905014,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,42,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_G07|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8163_G07|XD_8162_OH_CLEVELAND.YZER|20260507|42,1,0.0,2.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_905014,1,40361.55,559,72.2031305903399,0,0.0,1,2,2625
461,8162-G06-010-151559-260508,8162_G06,C_151558,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260508|10,1,382.08,6.0,135.8831305903399,63.68,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260508|C_151558,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,6,2625
462,8162-H01-040-093505-260514,8162_H01,C_093505,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260514|40,1,253.68,10.0,95.20867736185383,25.368000000000002,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_093505,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,10,2625
463,8162-H02-045-624058-260507,8162_H02,C_624058,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260507|45,1,333.92,10.0,105.59513059033989,33.392,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_624058,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,10,2625
464,8162-H01-035-865326-260512,8162_H01,C_865326,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260512|35,1,252.5,10.0,95.09067736185384,25.25,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_865326,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,10,2625
465,8162-H01-040-093494-260508,8162_H01,C_093505,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260508|40,1,252.5,10.0,97.4531305903399,25.25,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260508|C_093505,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,10,2625
466,8162-H02-005-407839-260518,8162_H02,C_407839,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260518|5,1,335.38,10.0,107.4802816399287,33.538,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_407839,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,10,2625
467,8162-G06-025-289522-260515,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260515|25,1,383.86,7.0,124.67782021899669,54.83714285714286,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_289522,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
468,8162-H04-030-326949-260515,8162_H04,C_993260,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260515|30,1,272.6,8.0,103.91567736185384,34.075,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_993260,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
469,8162-H06-020-717269-260515,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260515|20,1,278.5,6.0,116.25734402852049,46.416666666666664,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_717269,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
470,8162-G04-015-134184-260515,8162_G04,C_134184,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260515|15,1,275.93,8.0,104.33192736185384,34.49125,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_134184,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
471,Z-3600085,8162_H04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-15 23:59:59,0,272.6,0.0,272.6,245.0,19.02,8.58,,,,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260515|RETURN,1,272.6,8.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,False,,0,39180.62,561,69.84067736185384,0,0.0,0,8,2625
472,8162-H04-010-146265-260518,8162_H04,C_146265,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260518|10,1,272.6,9.0,104.2311705288176,30.28888888888889,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_146265,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,9,2625
473,8162-H04-005-433761-260515,8162_H04,C_435532,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260515|5,1,272.6,8.0,103.91567736185384,34.075,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_435532,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
474,8162-G05-045-237260-260515,8162_G05,C_245718,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260515|45,1,338.24,9.0,107.42289958407605,37.58222222222222,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_245718,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
475,8162-G02-015-038361-260518,8162_G02,C_731867,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260518|15,1,444.41,7.0,137.42942449707158,63.487142857142864,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_731867,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,7,2625
476,8162-G01-005-718289-260515,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260515|5,1,255.9,7.0,106.39782021899669,36.55714285714286,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_436015,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
477,8162-G03-025-969803-260518,8162_G03,C_296317,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260518|25,1,376.07,9.0,115.72783719548426,41.785555555555554,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_296317,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,9,2625
478,8162-H03-050-442084-260515,8162_H03,C_442084,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,50,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260515,2026-05-15,2026,5,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260515|50,1,301.53,6.0,120.09567736185383,50.254999999999995,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260515|C_442084,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,6,2625
479,8162-H01-050-362140-260518,8162_H01,C_362140,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,50,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260518|50,1,253.68,10.0,99.31028163992872,25.368000000000002,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_362140,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,10,2625
480,8162-G06-025-289530-260506,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260506|25,0,382.08,6.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_289522,0,40361.55,559,72.2031305903399,0,0.0,0,6,2625
481,8162-G06-020-230842-260513,8162_G06,C_133946,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260513|20,1,383.86,7.0,124.67782021899669,54.83714285714286,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_133946,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
482,8162-G04-005-679719-260511,8162_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260511|5,1,274.65,8.0,104.17192736185383,34.33125,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_712383,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
483,8162-G06-025-289522-260512,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260512|25,1,382.08,7.0,124.42353450471097,54.582857142857144,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_289522,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
484,8162-G05-006-224266-260507,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,6,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260507|6,1,336.66,9.0,109.60979725700656,37.406666666666666,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_061312,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,9,2625
485,8162-H06-015-285193-260511,8162_H06,C_433600,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260511|15,0,277.28,8.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_433600,0,39180.62,561,69.84067736185384,0,0.0,0,8,2625
486,Z-3580249,8162_H03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-08 23:59:59,0,300.12,0.0,300.12,271.0,19.63,9.49,,,,,1.0,1.0,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260508|RETURN,1,300.12,6.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,6,2625
487,8162-G06-025-280570-260507,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260507|25,1,382.08,6.0,135.8831305903399,63.68,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_289522,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,6,2625
488,8162-G01-025-371496-260513,8162_G01,C_371496,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260513|25,1,255.9,7.0,106.39782021899669,36.55714285714286,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_371496,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
489,8162-H02-040-407917-260512,8162_H02,C_407917,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,40,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260512|40,1,333.92,9.0,106.94289958407606,37.102222222222224,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_407917,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
490,Z-3567581,8162_H02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-05 23:59:59,0,325.13,0.0,325.13,283.0,32.22,9.91,,,,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260505,2026-05-05,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260505|RETURN,1,325.13,8.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,8,2625
